time	V(vcap)	I(C1)
2.110551167848230e-004	4.026484e+000	-1.579835e-002
2.111865453562516e-004	3.806802e+000	-1.668102e-002
2.113179739276802e-004	3.582445e+000	-1.739164e-002
2.114494024991088e-004	3.353410e+000	-1.793023e-002
2.115808310705373e-004	3.119699e+000	-1.829677e-002
2.117122596419659e-004	2.881311e+000	-1.849128e-002
2.118436882133945e-004	2.638247e+000	-1.851374e-002
2.119751167848231e-004	2.390506e+000	-1.836417e-002
2.121008310705374e-004	2.158357e+000	-1.810477e-002
2.122265453562517e-004	1.932583e+000	-1.776576e-002
2.123522596419660e-004	1.713187e+000	-1.734713e-002
2.124779739276803e-004	1.500166e+000	-1.684889e-002
2.126036882133947e-004	1.293522e+000	-1.627103e-002
2.127294024991090e-004	1.093254e+000	-1.561356e-002
2.128551167848233e-004	8.993627e-001	-1.487647e-002
2.129522596419661e-004	7.572891e-001	-1.428607e-002
2.130494024991090e-004	6.213736e-001	-1.368220e-002
2.131465453562519e-004	4.916163e-001	-1.306485e-002
2.132436882133948e-004	3.680171e-001	-1.243402e-002
2.133408310705376e-004	2.505760e-001	-1.178971e-002
2.134379739276805e-004	1.392931e-001	-1.113192e-002
2.135351167848234e-004	3.416827e-002	-1.046066e-002
2.135751167848234e-004	-7.127409e-003	-1.018718e-002
2.136151167848234e-004	-4.732900e-002	-9.913612e-003
2.136551167848234e-004	-8.643650e-002	-9.640140e-003
2.136951167848234e-004	-1.244507e-001	-9.366964e-003
2.137351167848234e-004	-1.613732e-001	-9.094269e-003
2.137751167848234e-004	-1.972062e-001	-8.822240e-003
2.138551167848234e-004	-2.656166e-001	-8.280882e-003
2.139351167848234e-004	-3.297144e-001	-7.744249e-003
2.140151167848235e-004	-3.895426e-001	-7.213615e-003
2.141351167848235e-004	-4.713972e-001	-6.431493e-003
2.142551167848235e-004	-5.439822e-001	-5.669199e-003
2.143751167848235e-004	-6.075555e-001	-4.929997e-003
2.144951167848235e-004	-6.624117e-001	-4.216755e-003
2.146151167848235e-004	-7.088777e-001	-3.531956e-003
2.147122596419664e-004	-7.400466e-001	-2.998409e-003
2.148094024991093e-004	-7.666862e-001	-2.487447e-003
2.149065453562522e-004	-7.887965e-001	-1.999069e-003
2.150036882133950e-004	-8.063775e-001	-1.533276e-003
2.151008310705379e-004	-8.194292e-001	-1.090068e-003
2.151979739276808e-004	-8.279516e-001	-6.694444e-004
2.152951167848237e-004	-8.319447e-001	-2.714055e-004
2.153351167848237e-004	-8.327173e-001	-1.149101e-004
2.153751167848237e-004	-8.328720e-001	3.754098e-005
2.154151167848237e-004	-8.324251e-001	1.859449e-004
2.154551167848237e-004	-8.313926e-001	3.303020e-004
2.154951167848237e-004	-8.297908e-001	4.706153e-004
2.155351167848237e-004	-8.276358e-001	6.068909e-004
2.155751167848237e-004	-8.249437e-001	7.391373e-004
2.156551167848237e-004	-8.180128e-001	9.915909e-004
2.157351167848237e-004	-8.091261e-001	1.228097e-003
2.158151167848237e-004	-7.984106e-001	1.448817e-003
2.159351167848238e-004	-7.791824e-001	1.750736e-003
2.160551167848238e-004	-7.565376e-001	2.018389e-003
2.161751167848238e-004	-7.308818e-001	2.252733e-003
2.162951167848238e-004	-7.026081e-001	2.454862e-003
2.164151167848238e-004	-6.720960e-001	2.625986e-003
2.165465453562524e-004	-6.355654e-001	2.774305e-003
2.166779739276810e-004	-5.982420e-001	2.893885e-003
2.168094024991096e-004	-5.601258e-001	2.984729e-003
2.169408310705382e-004	-5.212168e-001	3.046835e-003
2.170722596419668e-004	-4.815150e-001	3.080203e-003
2.172036882133954e-004	-4.410203e-001	3.084833e-003
2.173351167848240e-004	-3.997329e-001	3.060726e-003
2.174608310705383e-004	-3.610344e-001	3.018208e-003
2.175865453562526e-004	-3.233920e-001	2.962360e-003
2.177122596419669e-004	-2.868056e-001	2.893183e-003
2.178379739276812e-004	-2.512752e-001	2.810675e-003
2.179636882133955e-004	-2.168009e-001	2.714838e-003
2.180894024991098e-004	-1.833826e-001	2.605672e-003
2.182151167848241e-004	-1.510203e-001	2.483176e-003
2.183122596419670e-004	-1.273029e-001	2.385010e-003
2.184094024991099e-004	-1.046105e-001	2.284570e-003
2.185065453562527e-004	-8.294298e-002	2.181855e-003
2.186036882133956e-004	-6.230037e-002	2.076865e-003
2.187008310705385e-004	-4.268270e-002	1.969600e-003
2.187979739276814e-004	-2.408994e-002	1.860060e-003
2.188951167848242e-004	-6.522103e-003	1.748246e-003
2.189351167848242e-004	3.797610e-004	1.702687e-003
2.189751167848242e-004	7.099348e-003	1.657107e-003
2.190151167848243e-004	1.363664e-002	1.611541e-003
2.190551167848243e-004	1.999176e-002	1.566020e-003
2.190951167848243e-004	2.616495e-002	1.520575e-003
2.191351167848243e-004	3.215658e-002	1.475238e-003
2.192151167848243e-004	4.359721e-002	1.385004e-003
2.192951167848243e-004	5.431896e-002	1.295543e-003
2.193751167848243e-004	6.432886e-002	1.207070e-003
2.194951167848243e-004	7.802849e-002	1.076643e-003
2.196151167848243e-004	9.018216e-002	9.494965e-004
2.197351167848244e-004	1.008326e-001	8.261772e-004
2.198551167848244e-004	1.100286e-001	7.071653e-004
2.199751167848244e-004	1.178245e-001	5.928772e-004
2.200722596419673e-004	1.230598e-001	5.038138e-004
2.201694024991101e-004	1.275386e-001	4.185089e-004
2.202665453562530e-004	1.312611e-001	3.369623e-004
2.203636882133959e-004	1.342272e-001	2.591742e-004
2.204608310705388e-004	1.364368e-001	1.851445e-004
2.205579739276816e-004	1.378901e-001	1.148732e-004
2.206551167848245e-004	1.385869e-001	4.836038e-005
2.206951167848245e-004	1.387281e-001	2.220690e-005
2.207351167848245e-004	1.387659e-001	-3.272837e-006
2.207751167848245e-004	1.387032e-001	-2.807832e-005
2.208151167848245e-004	1.385427e-001	-5.220953e-005
2.208551167848245e-004	1.382869e-001	-7.566693e-005
2.208951167848246e-004	1.379386e-001	-9.845145e-005
2.209351167848246e-004	1.375006e-001	-1.205645e-004
2.210151167848246e-004	1.363659e-001	-1.627840e-004
2.210951167848246e-004	1.349041e-001	-2.023451e-004
2.211751167848246e-004	1.331363e-001	-2.392743e-004
2.212551167848246e-004	1.310835e-001	-2.736039e-004
2.213751167848246e-004	1.275149e-001	-3.203089e-004
2.214951167848246e-004	1.234198e-001	-3.614021e-004
2.216151167848247e-004	1.188642e-001	-3.970574e-004
2.217351167848247e-004	1.139125e-001	-4.274699e-004
2.218722596419676e-004	1.076600e-001	-4.551241e-004
2.220094024991104e-004	1.012502e-001	-4.774961e-004
2.221465453562533e-004	9.468305e-002	-4.945858e-004
2.222836882133962e-004	8.795859e-002	-5.063932e-004
2.224208310705391e-004	8.107680e-002	-5.129183e-004
2.225579739276820e-004	7.403770e-002	-5.141611e-004
2.226951167848248e-004	6.684128e-002	-5.101217e-004
2.228265453562534e-004	6.009348e-002	-5.026978e-004
2.229579739276820e-004	5.354122e-002	-4.928836e-004
2.230894024991106e-004	4.718451e-002	-4.806790e-004
2.232208310705392e-004	4.102335e-002	-4.660842e-004
2.233522596419678e-004	3.505774e-002	-4.490990e-004
2.234836882133964e-004	2.928767e-002	-4.297235e-004
2.236151167848250e-004	2.371315e-002	-4.079577e-004
2.237294024991107e-004	1.914707e-002	-3.882655e-004
2.238436882133965e-004	1.482111e-002	-3.681781e-004
2.239579739276822e-004	1.073530e-002	-3.476954e-004
2.240722596419679e-004	6.889615e-003	-3.268176e-004
2.241865453562536e-004	3.284069e-003	-3.055445e-004
2.243008310705394e-004	-8.134080e-005	-2.838763e-004
2.244151167848251e-004	-3.206615e-003	-2.618128e-004
2.244951167848251e-004	-5.240566e-003	-2.466836e-004
2.245751167848251e-004	-7.153819e-003	-2.316432e-004
2.246951167848252e-004	-9.799360e-003	-2.093317e-004
2.248151167848252e-004	-1.217948e-002	-1.874232e-004
2.249351167848252e-004	-1.429967e-002	-1.660244e-004
2.250551167848252e-004	-1.616662e-002	-1.452306e-004
2.251751167848252e-004	-1.778811e-002	-1.251259e-004
2.252836882133967e-004	-1.903079e-002	-1.075150e-004
2.253922596419681e-004	-2.010653e-002	-9.065691e-005
2.255008310705396e-004	-2.101532e-002	-7.455172e-005
2.256094024991110e-004	-2.175717e-002	-5.919940e-005
2.257179739276825e-004	-2.233208e-002	-4.459994e-005
2.258265453562539e-004	-2.274005e-002	-3.075335e-005
2.259351167848254e-004	-2.298108e-002	-1.765963e-005
2.259751167848254e-004	-2.304253e-002	-1.306508e-005
2.260151167848254e-004	-2.308582e-002	-8.582302e-006
2.260551167848254e-004	-2.311141e-002	-4.211583e-006
2.260951167848254e-004	-2.311974e-002	4.690168e-008
2.261351167848254e-004	-2.311126e-002	4.193055e-006
2.261751167848254e-004	-2.308642e-002	8.226865e-006
2.262151167848254e-004	-2.304567e-002	1.214840e-005
2.262551167848254e-004	-2.298946e-002	1.595780e-005
2.262951167848254e-004	-2.291823e-002	1.965530e-005
2.263751167848254e-004	-2.273252e-002	2.671585e-005
2.264551167848254e-004	-2.249211e-002	3.333327e-005
2.265351167848255e-004	-2.220051e-002	3.951190e-005
2.266151167848255e-004	-2.186121e-002	4.525706e-005
2.267351167848255e-004	-2.127037e-002	5.307607e-005
2.268551167848255e-004	-2.059134e-002	5.995905e-005
2.269751167848255e-004	-1.983519e-002	6.593482e-005
2.270951167848255e-004	-1.901260e-002	7.103573e-005
2.272322596419684e-004	-1.797308e-002	7.568033e-005
2.273694024991113e-004	-1.690693e-002	7.944263e-005
2.275065453562542e-004	-1.581414e-002	8.232262e-005
2.276436882133971e-004	-1.469473e-002	8.432031e-005
2.277808310705399e-004	-1.354869e-002	8.543571e-005
2.279179739276828e-004	-1.237602e-002	8.566880e-005
2.280551167848257e-004	-1.117672e-002	8.501959e-005
2.281922596419686e-004	-1.000232e-002	8.372536e-005
2.283294024991115e-004	-8.863966e-003	8.200418e-005
2.284665453562543e-004	-7.761663e-003	7.985603e-005
2.286036882133972e-004	-6.695411e-003	7.728093e-005
2.287408310705401e-004	-5.665208e-003	7.427887e-005
2.288779739276830e-004	-4.671056e-003	7.084985e-005
2.290151167848258e-004	-3.712954e-003	6.699387e-005
2.291465453562544e-004	-2.854480e-003	6.313838e-005
2.292779739276830e-004	-2.049476e-003	5.922273e-005
2.294094024991116e-004	-1.297940e-003	5.524692e-005
2.295408310705402e-004	-5.998729e-004	5.121095e-005
2.296722596419688e-004	4.472553e-005	4.711481e-005
2.298036882133974e-004	6.358553e-004	4.295852e-005
2.299351167848260e-004	1.173516e-003	3.874207e-005
2.300608310705403e-004	1.632513e-003	3.480467e-005
2.301865453562546e-004	2.046292e-003	3.098538e-005
2.303122596419689e-004	2.414853e-003	2.728420e-005
2.304379739276832e-004	2.738197e-003	2.370113e-005
2.305636882133975e-004	3.016323e-003	2.023617e-005
2.306894024991118e-004	3.249232e-003	1.688932e-005
2.308151167848261e-004	3.436924e-003	1.366057e-005
2.309351167848262e-004	3.583349e-003	1.076616e-005
2.310551167848262e-004	3.695968e-003	8.027060e-006
2.311351167848262e-004	3.753199e-003	6.289935e-006
2.312151167848262e-004	3.796824e-003	4.625407e-006
2.312951167848262e-004	3.827427e-003	3.034412e-006
2.313351167848262e-004	3.838029e-003	2.266710e-006
2.313751167848262e-004	3.845598e-003	1.517626e-006
2.314151167848262e-004	3.850207e-003	7.872072e-007
2.314551167848262e-004	3.851932e-003	7.548451e-008
2.314951167848262e-004	3.850848e-003	-6.175240e-007
2.315351167848263e-004	3.847030e-003	-1.291815e-006
2.315751167848263e-004	3.840551e-003	-1.947397e-006
2.316151167848263e-004	3.831488e-003	-2.584294e-006
2.316551167848263e-004	3.819914e-003	-3.202542e-006
2.317351167848263e-004	3.789534e-003	-4.383293e-006
2.318151167848263e-004	3.750003e-003	-5.490180e-006
2.318951167848263e-004	3.701910e-003	-6.523911e-006
2.320151167848263e-004	3.614988e-003	-7.939309e-006
2.321351167848263e-004	3.512038e-003	-9.195755e-006
2.322551167848264e-004	3.394943e-003	-1.029759e-005
2.323751167848264e-004	3.265528e-003	-1.124981e-005
2.324951167848264e-004	3.125556e-003	-1.205795e-005
2.326379739276836e-004	2.941773e-003	-1.281025e-005
2.327808310705407e-004	2.754029e-003	-1.340777e-005
2.329236882133979e-004	2.562323e-003	-1.385052e-005
2.330665453562551e-004	2.366655e-003	-1.413848e-005
2.332094024991122e-004	2.167025e-003	-1.427167e-005
2.333522596419694e-004	1.963433e-003	-1.425008e-005
2.334951167848266e-004	1.755879e-003	-1.407372e-005
2.336322596419694e-004	1.562042e-003	-1.380369e-005
2.337694024991123e-004	1.374726e-003	-1.346810e-005
2.339065453562552e-004	1.193930e-003	-1.306696e-005
2.340436882133981e-004	1.019655e-003	-1.260026e-005
2.341808310705410e-004	8.518997e-004	-1.206801e-005
2.343179739276838e-004	6.906653e-004	-1.147020e-005
2.344551167848267e-004	5.359513e-004	-1.080683e-005
2.345922596419696e-004	3.920032e-004	-1.011868e-005
2.347294024991125e-004	2.578273e-004	-9.424314e-006
2.348665453562554e-004	1.334236e-004	-8.723744e-006
2.350036882133982e-004	1.879208e-005	-8.016968e-006
2.351408310705411e-004	-8.606716e-005	-7.303985e-006
2.352779739276840e-004	-1.811542e-004	-6.584795e-006
2.354151167848269e-004	-2.664689e-004	-5.859399e-006
2.355465453562555e-004	-3.383181e-004	-5.185980e-006
2.356779739276841e-004	-4.022475e-004	-4.536918e-006
2.358094024991126e-004	-4.582571e-004	-3.912212e-006
2.359408310705412e-004	-5.063469e-004	-3.311863e-006
2.360722596419698e-004	-5.465169e-004	-2.735871e-006
2.362036882133984e-004	-5.787671e-004	-2.184236e-006
2.363351167848270e-004	-6.030975e-004	-1.656957e-006
2.364551167848270e-004	-6.202658e-004	-1.208378e-006
2.365751167848271e-004	-6.322125e-004	-7.867631e-007
2.366551167848271e-004	-6.374372e-004	-5.209582e-007
2.367351167848271e-004	-6.405849e-004	-2.675119e-007
2.367751167848271e-004	-6.414108e-004	-1.454480e-007
2.368151167848271e-004	-6.417547e-004	-2.649866e-008
2.368551167848271e-004	-6.416290e-004	8.933299e-008
2.368951167848271e-004	-6.410463e-004	2.020460e-007
2.369751167848271e-004	-6.385593e-004	4.181239e-007
2.370551167848271e-004	-6.343936e-004	6.217720e-007
2.371351167848271e-004	-6.286481e-004	8.130603e-007
2.372551167848272e-004	-6.172831e-004	1.077049e-006
2.373751167848272e-004	-6.029134e-004	1.313928e-006
2.374951167848272e-004	-5.858607e-004	1.524298e-006
2.376151167848272e-004	-5.664391e-004	1.708879e-006
2.377636882133987e-004	-5.383670e-004	1.897586e-006
2.379122596419701e-004	-5.089129e-004	2.055028e-006
2.380608310705416e-004	-4.780768e-004	2.181205e-006
2.382094024991130e-004	-4.458587e-004	2.276117e-006
2.383579739276845e-004	-4.122586e-004	2.339765e-006
2.385065453562559e-004	-3.772766e-004	2.372148e-006
2.386551167848274e-004	-3.409125e-004	2.373266e-006
2.388036882133988e-004	-3.051478e-004	2.351038e-006
2.389522596419703e-004	-2.704214e-004	2.313566e-006
2.391008310705417e-004	-2.367334e-004	2.260850e-006
2.392494024991132e-004	-2.040837e-004	2.192891e-006
2.393979739276847e-004	-1.724723e-004	2.109687e-006
2.395465453562561e-004	-1.418992e-004	2.011240e-006
2.396951167848276e-004	-1.123645e-004	1.897549e-006
2.399351167848276e-004	-6.907898e-005	1.706886e-006
2.400836882133990e-004	-4.462925e-005	1.578576e-006
2.402322596419705e-004	-2.209481e-005	1.450434e-006
2.403808310705420e-004	-1.475677e-006	1.322461e-006
2.405294024991134e-004	1.722816e-005	1.194656e-006
2.406779739276849e-004	3.401670e-005	1.067019e-006
2.408265453562563e-004	4.888993e-005	9.395513e-007
2.409751167848278e-004	6.184787e-005	8.122516e-007
2.411408310705421e-004	7.388058e-005	6.768537e-007
2.413065453562564e-004	8.404552e-005	5.491776e-007
2.414722596419707e-004	9.234269e-005	4.292230e-007
2.416379739276850e-004	9.877208e-005	3.169902e-007
2.418036882133993e-004	1.033337e-004	2.124789e-007
2.419694024991136e-004	1.060276e-004	1.156894e-007
2.421351167848279e-004	1.068536e-004	2.662147e-008
2.422551167848280e-004	1.068205e-004	-3.145914e-008
2.424436882133994e-004	1.049386e-004	-1.121292e-007
2.426322596419709e-004	1.021291e-004	-1.824563e-007
2.428208310705423e-004	9.839198e-005	-2.424406e-007
2.430094024991138e-004	9.372721e-005	-2.920821e-007
2.431979739276853e-004	8.813478e-005	-3.313807e-007
2.433865453562567e-004	8.161472e-005	-3.603365e-007
2.435751167848282e-004	7.416702e-005	-3.789494e-007
2.437522596419710e-004	6.711526e-005	-3.886935e-007
2.439294024991138e-004	6.015954e-005	-3.935728e-007
2.441065453562566e-004	5.329985e-005	-3.935874e-007
2.442836882133994e-004	4.653619e-005	-3.887372e-007
2.444608310705423e-004	3.986856e-005	-3.790222e-007
2.446379739276851e-004	3.329697e-005	-3.644424e-007
2.448151167848279e-004	2.682140e-005	-3.449979e-007
2.450036882133992e-004	2.046628e-005	-3.217395e-007
2.451922596419706e-004	1.460753e-005	-2.976150e-007
2.453808310705419e-004	9.245154e-006	-2.726244e-007
2.455694024991133e-004	4.379156e-006	-2.467677e-007
2.457579739276846e-004	9.533620e-009	-2.200449e-007
2.459465453562559e-004	-3.863713e-006	-1.924559e-007
2.461351167848272e-004	-7.240584e-006	-1.640009e-007
2.464722596419699e-004	-1.150731e-005	-1.161808e-007
2.468094024991126e-004	-1.471969e-005	-7.397287e-008
2.471465453562553e-004	-1.687772e-005	-3.737702e-008
2.474836882133980e-004	-1.798140e-005	-6.393290e-009
2.478208310705406e-004	-1.803073e-005	1.897832e-008
2.481579739276833e-004	-1.702571e-005	3.873781e-008
2.484951167848260e-004	-1.496635e-005	5.288518e-008
2.487694024991116e-004	-1.325195e-005	5.918187e-008
2.490436882133971e-004	-1.154720e-005	6.337904e-008
2.493179739276827e-004	-9.852104e-006	6.547671e-008
2.495922596419683e-004	-8.166659e-006	6.547486e-008
2.498665453562539e-004	-6.490867e-006	6.337350e-008
2.501408310705394e-004	-4.824727e-006	5.917263e-008
2.504151167848250e-004	-3.168240e-006	5.287225e-008
2.507808310705391e-004	-1.417307e-006	4.365073e-008
2.511465453562532e-004	4.213186e-008	3.494960e-008
2.515122596419673e-004	1.210076e-006	2.676885e-008
2.518779739276814e-004	2.086527e-006	1.910848e-008
2.522436882133955e-004	2.671483e-006	1.196850e-008
2.526094024991096e-004	2.964945e-006	5.348899e-009
2.529751167848237e-004	2.966912e-006	-7.503166e-010
2.534665453562520e-004	2.621746e-006	-5.181574e-009
2.539579739276803e-004	2.252505e-006	-8.403102e-009
2.544494024991087e-004	1.859190e-006	-1.041490e-008
2.549408310705369e-004	1.441800e-006	-1.121697e-008
2.554322596419653e-004	1.000337e-006	-1.080931e-008
2.559236882133936e-004	5.347988e-007	-9.191927e-009
2.564151167848219e-004	4.518681e-008	-6.364811e-009
2.574151167848214e-004	-1.441565e-007	-3.073501e-009
2.584151167848209e-004	-2.686171e-007	-5.717347e-010
2.594151167848204e-004	-3.281950e-007	1.140488e-009
2.604151167848198e-004	-3.228902e-007	2.063168e-009
2.614151167848193e-004	-2.527028e-007	2.196304e-009
2.624151167848188e-004	-1.176327e-007	1.539897e-009
2.634151167848183e-004	8.232012e-008	9.394636e-011
2.808951167848092e-004	7.051996e-010	1.257661e-012
3.218551167847880e-004	9.999999e-010	-1.043621e-018
3.628151167847668e-004	1.000000e-009	-2.662488e-024
4.037751167847456e-004	1.000000e-009	0.000000e+000
4.100000000000001e-004	1.000000e-009	0.000000e+000
4.100000497827906e-004	1.000000e-009	-5.396421e-021
4.100000499740777e-004	1.000025e-009	9.048576e-009
4.100000500296990e-004	1.000080e-009	1.838650e-008
4.100000500752306e-004	1.000174e-009	2.439414e-008
4.100001000000000e-004	3.954316e-009	1.159041e-006
4.100038887566302e-004	2.091381e-005	8.722401e-005
4.100076775132605e-004	8.242961e-005	1.731986e-004
4.100114662698907e-004	1.845514e-004	2.590829e-004
4.100152550265210e-004	3.272791e-004	3.448769e-004
4.100190437831512e-004	5.106128e-004	4.305805e-004
4.100228325397814e-004	7.345524e-004	5.161937e-004
4.100266212964116e-004	9.990979e-004	6.017166e-004
4.100531442116535e-004	3.784738e-003	1.198185e-003
4.100931442116535e-004	1.066559e-002	2.091180e-003
4.101331442116534e-004	2.079947e-002	2.975760e-003
4.101731442116534e-004	3.445230e-002	3.850659e-003
4.102131442116534e-004	5.158428e-002	4.715328e-003
4.102531442116534e-004	7.215338e-002	5.569225e-003
4.102931442116534e-004	9.611548e-002	6.411826e-003
4.103331442116533e-004	1.234244e-001	7.242615e-003
4.103731442116533e-004	1.540318e-001	8.061092e-003
4.104131442116533e-004	1.878875e-001	8.866770e-003
4.104531442116533e-004	2.249394e-001	9.659173e-003
4.104931442116533e-004	2.651334e-001	1.043784e-002
4.105331442116532e-004	3.084137e-001	1.120233e-002
4.105731442116532e-004	3.547228e-001	1.195220e-002
4.106131442116532e-004	4.040012e-001	1.268703e-002
4.106531442116532e-004	4.561881e-001	1.340643e-002
4.106931442116532e-004	5.112210e-001	1.411000e-002
4.107731442116531e-004	6.295668e-001	1.546818e-002
4.108531442116531e-004	7.585090e-001	1.675875e-002
4.109331442116530e-004	8.974962e-001	1.797912e-002
4.110531442116530e-004	1.123557e+000	1.967306e-002
4.111731442116529e-004	1.368932e+000	2.119708e-002
4.112760013545100e-004	1.596517e+000	2.236645e-002
4.113788584973671e-004	1.831977e+000	2.340098e-002
4.114817156402242e-004	2.075309e+000	2.430069e-002
4.115845727830813e-004	2.326516e+000	2.506557e-002
4.116874299259384e-004	2.585596e+000	2.569562e-002
4.117902870687954e-004	2.852550e+000	2.619085e-002
4.118931442116525e-004	3.127378e+000	2.655124e-002
4.120360013545096e-004	3.517317e+000	2.680247e-002
4.121788584973666e-004	3.900890e+000	2.682465e-002
4.123217156402237e-004	4.278098e+000	2.661778e-002
4.124645727830808e-004	4.648939e+000	2.618185e-002
4.126074299259379e-004	5.013414e+000	2.551686e-002
4.127502870687949e-004	5.371523e+000	2.462282e-002
4.128931442116520e-004	5.723265e+000	2.349973e-002
4.130188584973662e-004	6.015066e+000	2.235471e-002
4.131445727830805e-004	6.288663e+000	2.111244e-002
4.132702870687947e-004	6.544056e+000	1.977292e-002
4.133960013545089e-004	6.781244e+000	1.833615e-002
4.135217156402231e-004	7.000227e+000	1.680213e-002
4.136474299259374e-004	7.201007e+000	1.517086e-002
4.137731442116516e-004	7.383582e+000	1.344234e-002
4.138645727830801e-004	7.500956e+000	1.216394e-002
4.139560013545086e-004	7.606373e+000	1.087719e-002
4.140474299259372e-004	7.699832e+000	9.582081e-003
4.141388584973656e-004	7.781333e+000	8.278626e-003
4.142302870687942e-004	7.850877e+000	6.966818e-003
4.143217156402227e-004	7.908463e+000	5.646660e-003
4.144131442116512e-004	7.954092e+000	4.318149e-003
4.144531442116512e-004	7.970189e+000	3.744156e-003
4.144931442116512e-004	7.984026e+000	3.173298e-003
4.145331442116512e-004	7.995604e+000	2.605575e-003
4.145731442116511e-004	8.004922e+000	2.040987e-003
4.146131442116511e-004	8.011981e+000	1.479534e-003
4.146531442116511e-004	8.016780e+000	9.212156e-004
4.146931442116511e-004	8.019320e+000	3.660324e-004
4.147331442116511e-004	8.019684e+000	-1.837467e-004
4.147731442116510e-004	8.017859e+000	-7.287154e-004
4.148531442116510e-004	8.007722e+000	-1.802813e-003
4.149331442116510e-004	7.989084e+000	-2.853515e-003
4.150531442116509e-004	7.945627e+000	-4.379971e-003
4.151731442116508e-004	7.884248e+000	-5.839511e-003
4.152931442116508e-004	7.805795e+000	-7.224404e-003
4.154531442116507e-004	7.669025e+000	-8.964486e-003
4.156131442116506e-004	7.513135e+000	-1.052066e-002
4.157731442116505e-004	7.338125e+000	-1.189294e-002
4.159331442116504e-004	7.143995e+000	-1.308132e-002
4.160931442116504e-004	6.930745e+000	-1.408579e-002
4.162531442116503e-004	6.698375e+000	-1.490636e-002
4.164131442116502e-004	6.446885e+000	-1.554302e-002
4.165902870687929e-004	6.157301e+000	-1.597241e-002
4.167674299259357e-004	5.871830e+000	-1.618464e-002
4.169445727830785e-004	5.590472e+000	-1.617971e-002
4.171217156402212e-004	5.313228e+000	-1.595763e-002
4.172988584973640e-004	5.040096e+000	-1.551839e-002
4.174760013545068e-004	4.771078e+000	-1.486200e-002
4.176531442116496e-004	4.506172e+000	-1.398845e-002
4.177788584973637e-004	4.332750e+000	-1.327076e-002
4.179045727830780e-004	4.170557e+000	-1.249685e-002
4.180302870687922e-004	4.019592e+000	-1.166674e-002
4.181560013545064e-004	3.879857e+000	-1.078041e-002
4.182817156402206e-004	3.751350e+000	-9.837881e-003
4.184074299259349e-004	3.634073e+000	-8.839137e-003
4.185331442116491e-004	3.528024e+000	-7.784184e-003
4.186188584973633e-004	3.464284e+000	-7.055773e-003
4.187045727830776e-004	3.406904e+000	-6.323540e-003
4.187902870687918e-004	3.355885e+000	-5.587485e-003
4.188760013545061e-004	3.311227e+000	-4.847609e-003
4.189617156402203e-004	3.272929e+000	-4.103911e-003
4.190474299259346e-004	3.240991e+000	-3.356392e-003
4.191331442116488e-004	3.215414e+000	-2.605051e-003
4.191731442116488e-004	3.205704e+000	-2.258330e-003
4.192131442116487e-004	3.197359e+000	-1.913505e-003
4.192531442116487e-004	3.190379e+000	-1.570576e-003
4.192931442116487e-004	3.184763e+000	-1.229543e-003
4.193331442116487e-004	3.180513e+000	-8.904062e-004
4.193731442116487e-004	3.177627e+000	-5.531653e-004
4.194131442116486e-004	3.176106e+000	-2.178205e-004
4.194531442116486e-004	3.175899e+000	1.142578e-004
4.194931442116486e-004	3.177015e+000	4.434281e-004
4.195731442116486e-004	3.183164e+000	1.092194e-003
4.196531442116485e-004	3.194448e+000	1.726820e-003
4.197731442116485e-004	3.220735e+000	2.648783e-003
4.198931442116484e-004	3.257847e+000	3.530309e-003
4.200131442116483e-004	3.305272e+000	4.366728e-003
4.201731442116482e-004	3.387932e+000	5.417625e-003
4.203331442116482e-004	3.482138e+000	6.357420e-003
4.204931442116481e-004	3.587889e+000	7.186114e-003
4.206531442116480e-004	3.705186e+000	7.903706e-003
4.208131442116479e-004	3.834028e+000	8.510196e-003
4.209731442116478e-004	3.974415e+000	9.005585e-003
4.211331442116477e-004	4.126348e+000	9.389873e-003
4.213102870687905e-004	4.301288e+000	9.648917e-003
4.214874299259333e-004	4.473738e+000	9.776799e-003
4.216645727830761e-004	4.643698e+000	9.773519e-003
4.218417156402188e-004	4.811169e+000	9.639077e-003
4.220188584973616e-004	4.976149e+000	9.373473e-003
4.221960013545044e-004	5.138640e+000	8.976707e-003
4.223731442116471e-004	5.298641e+000	8.448780e-003
4.224988584973613e-004	5.403383e+000	8.015088e-003
4.226245727830756e-004	5.501341e+000	7.547458e-003
4.227502870687898e-004	5.592514e+000	7.045888e-003
4.228760013545040e-004	5.676903e+000	6.510378e-003
4.230017156402182e-004	5.754508e+000	5.940929e-003
4.231274299259325e-004	5.825328e+000	5.337541e-003
4.232531442116467e-004	5.889364e+000	4.700213e-003
4.233388584973609e-004	5.927851e+000	4.260168e-003
4.234245727830751e-004	5.962494e+000	3.817822e-003
4.235102870687894e-004	5.993296e+000	3.373175e-003
4.235960013545036e-004	6.020255e+000	2.926226e-003
4.236817156402179e-004	6.043372e+000	2.476976e-003
4.237674299259321e-004	6.062647e+000	2.025424e-003
4.238531442116463e-004	6.078079e+000	1.571571e-003
4.238931442116463e-004	6.083936e+000	1.362134e-003
4.239331442116463e-004	6.088969e+000	1.153844e-003
4.239731442116463e-004	6.093178e+000	9.467000e-004
4.240131442116463e-004	6.096562e+000	7.407030e-004
4.240531442116462e-004	6.099121e+000	5.358528e-004
4.240931442116462e-004	6.100857e+000	3.321492e-004
