time	V(vcap)
9.065314421185124e-005	5.000912e+000
9.077314421185126e-005	5.000888e+000
9.089314421185128e-005	5.000861e+000
9.101314421185130e-005	5.000828e+000
9.113314421185132e-005	5.000791e+000
9.125314421185134e-005	5.000749e+000
9.137314421185136e-005	5.000703e+000
9.160171564042282e-005	5.000600e+000
9.183028706899429e-005	5.000494e+000
9.205885849756575e-005	5.000387e+000
9.228742992613722e-005	5.000277e+000
9.251600135470868e-005	5.000164e+000
9.274457278328015e-005	5.000050e+000
9.297314421185161e-005	4.999933e+000
9.311028706899449e-005	4.999869e+000
9.324742992613737e-005	4.999809e+000
9.338457278328025e-005	4.999753e+000
9.352171564042313e-005	4.999701e+000
9.365885849756601e-005	4.999652e+000
9.379600135470889e-005	4.999608e+000
9.393314421185177e-005	4.999567e+000
9.403600135470893e-005	4.999540e+000
9.413885849756609e-005	4.999516e+000
9.424171564042325e-005	4.999495e+000
9.434457278328040e-005	4.999476e+000
9.444742992613756e-005	4.999461e+000
9.455028706899472e-005	4.999448e+000
9.465314421185188e-005	4.999438e+000
9.473885849756618e-005	4.999432e+000
9.482457278328048e-005	4.999429e+000
9.491028706899478e-005	4.999427e+000
9.499600135470908e-005	4.999427e+000
9.508171564042338e-005	4.999428e+000
9.516742992613768e-005	4.999432e+000
9.525314421185198e-005	4.999438e+000
9.537885849756628e-005	4.999450e+000
9.550457278328059e-005	4.999465e+000
9.563028706899490e-005	4.999483e+000
9.575600135470920e-005	4.999504e+000
9.588171564042351e-005	4.999528e+000
9.600742992613781e-005	4.999555e+000
9.613314421185212e-005	4.999585e+000
9.636171564042358e-005	4.999648e+000
9.659028706899505e-005	4.999713e+000
9.681885849756651e-005	4.999778e+000
9.704742992613798e-005	4.999845e+000
9.727600135470944e-005	4.999913e+000
9.750457278328091e-005	4.999982e+000
9.773314421185237e-005	5.000052e+000
9.787028706899525e-005	5.000090e+000
9.800742992613813e-005	5.000126e+000
9.814457278328101e-005	5.000159e+000
9.828171564042389e-005	5.000190e+000
9.841885849756677e-005	5.000218e+000
9.855600135470965e-005	5.000245e+000
9.869314421185253e-005	5.000268e+000
9.879600135470969e-005	5.000284e+000
9.889885849756685e-005	5.000298e+000
9.900171564042401e-005	5.000310e+000
9.910457278328117e-005	5.000320e+000
9.920742992613832e-005	5.000329e+000
9.931028706899548e-005	5.000336e+000
9.941314421185264e-005	5.000341e+000
9.950457278328123e-005	5.000344e+000
9.959600135470982e-005	5.000346e+000
9.968742992613840e-005	5.000346e+000
9.977885849756699e-005	5.000346e+000
9.987028706899557e-005	5.000343e+000
9.996171564042416e-005	5.000340e+000
1.000531442118527e-004	5.000335e+000
1.002017156404242e-004	5.000325e+000
1.003502870689957e-004	5.000312e+000
1.004988584975671e-004	5.000297e+000
1.006474299261386e-004	5.000279e+000
1.007960013547100e-004	5.000260e+000
1.009445727832815e-004	5.000238e+000
1.010931442118529e-004	5.000213e+000
1.012988584975672e-004	5.000176e+000
1.015045727832816e-004	5.000139e+000
1.017102870689959e-004	5.000102e+000
1.019160013547102e-004	5.000066e+000
1.021217156404245e-004	5.000029e+000
1.023274299261388e-004	4.999992e+000
1.025331442118531e-004	4.999955e+000
1.026702870689960e-004	4.999933e+000
1.028074299261389e-004	4.999912e+000
1.029445727832818e-004	4.999893e+000
1.030817156404247e-004	4.999875e+000
1.032188584975675e-004	4.999859e+000
1.033560013547104e-004	4.999844e+000
1.034931442118533e-004	4.999830e+000
1.036017156404247e-004	4.999821e+000
1.037102870689962e-004	4.999814e+000
1.038188584975676e-004	4.999807e+000
1.039274299261391e-004	4.999801e+000
1.040360013547105e-004	4.999797e+000
1.041445727832820e-004	4.999794e+000
1.042531442118534e-004	4.999792e+000
1.043560013547106e-004	4.999791e+000
1.044588584975677e-004	4.999791e+000
1.045617156404249e-004	4.999792e+000
1.046645727832821e-004	4.999794e+000
1.047674299261392e-004	4.999797e+000
1.048702870689964e-004	4.999801e+000
1.049731442118535e-004	4.999806e+000
1.051902870689964e-004	4.999820e+000
1.054074299261393e-004	4.999836e+000
1.056245727832822e-004	4.999854e+000
1.058417156404251e-004	4.999874e+000
1.060588584975680e-004	4.999896e+000
1.062760013547109e-004	4.999919e+000
1.064931442118538e-004	4.999945e+000
1.066645727832824e-004	4.999965e+000
1.068360013547110e-004	4.999984e+000
1.070074299261396e-004	5.000002e+000
1.071788584975682e-004	5.000020e+000
1.073502870689968e-004	5.000036e+000
1.075217156404254e-004	5.000052e+000
1.076931442118540e-004	5.000067e+000
1.078245727832826e-004	5.000078e+000
1.079560013547112e-004	5.000087e+000
1.080874299261397e-004	5.000095e+000
1.082188584975683e-004	5.000103e+000
1.083502870689969e-004	5.000109e+000
1.084817156404255e-004	5.000115e+000
1.086131442118541e-004	5.000119e+000
1.087331442118541e-004	5.000122e+000
1.088531442118542e-004	5.000125e+000
1.089731442118542e-004	5.000126e+000
1.090931442118542e-004	5.000127e+000
1.092131442118542e-004	5.000126e+000
1.093331442118542e-004	5.000125e+000
1.094531442118543e-004	5.000123e+000
1.096302870689971e-004	5.000119e+000
1.098074299261400e-004	5.000113e+000
1.099845727832829e-004	5.000106e+000
1.101617156404258e-004	5.000098e+000
1.103388584975687e-004	5.000089e+000
1.105160013547116e-004	5.000079e+000
1.106931442118545e-004	5.000068e+000
1.109045727832831e-004	5.000053e+000
1.111160013547117e-004	5.000039e+000
1.113274299261403e-004	5.000025e+000
1.115388584975689e-004	5.000012e+000
1.117502870689975e-004	4.999998e+000
1.119617156404261e-004	4.999985e+000
1.121731442118547e-004	4.999972e+000
1.123217156404261e-004	4.999964e+000
1.124702870689976e-004	4.999957e+000
1.126188584975690e-004	4.999950e+000
1.127674299261405e-004	4.999944e+000
1.129160013547119e-004	4.999939e+000
1.130645727832834e-004	4.999934e+000
1.132131442118549e-004	4.999930e+000
1.133502870689977e-004	4.999928e+000
1.134874299261406e-004	4.999926e+000
1.136245727832835e-004	4.999925e+000
1.137617156404264e-004	4.999924e+000
1.138988584975692e-004	4.999924e+000
1.140360013547121e-004	4.999924e+000
1.141731442118550e-004	4.999926e+000
1.143788584975693e-004	4.999929e+000
1.145845727832836e-004	4.999933e+000
1.147902870689980e-004	4.999938e+000
1.149960013547123e-004	4.999944e+000
1.152017156404266e-004	4.999951e+000
1.154074299261409e-004	4.999958e+000
1.156131442118552e-004	4.999967e+000
1.158245727832838e-004	4.999976e+000
1.160360013547124e-004	4.999985e+000
1.162474299261411e-004	4.999993e+000
1.164588584975697e-004	5.000001e+000
1.166702870689983e-004	5.000009e+000
1.168817156404269e-004	5.000016e+000
1.170931442118555e-004	5.000023e+000
1.172531442118555e-004	5.000028e+000
1.174131442118555e-004	5.000032e+000
1.175731442118556e-004	5.000036e+000
1.177331442118556e-004	5.000039e+000
1.178931442118556e-004	5.000041e+000
1.180531442118556e-004	5.000043e+000
1.182131442118557e-004	5.000045e+000
1.183788584975700e-004	5.000046e+000
1.185445727832843e-004	5.000046e+000
1.187102870689986e-004	5.000046e+000
1.188760013547129e-004	5.000045e+000
1.190417156404272e-004	5.000044e+000
1.192074299261415e-004	5.000042e+000
1.193731442118558e-004	5.000040e+000
1.196131442118559e-004	5.000036e+000
1.198988584975702e-004	5.000029e+000
1.201845727832845e-004	5.000023e+000
1.204702870689989e-004	5.000016e+000
1.207560013547132e-004	5.000010e+000
1.210417156404275e-004	5.000003e+000
1.213274299261419e-004	4.999997e+000
1.216131442118562e-004	4.999990e+000
1.218017156404277e-004	4.999986e+000
1.219902870689991e-004	4.999983e+000
1.221788584975706e-004	4.999980e+000
1.223674299261420e-004	4.999977e+000
1.225560013547135e-004	4.999975e+000
1.227445727832849e-004	4.999974e+000
1.229331442118564e-004	4.999973e+000
1.231331442118564e-004	4.999972e+000
1.233331442118565e-004	4.999972e+000
1.235331442118565e-004	4.999972e+000
1.237331442118565e-004	4.999973e+000
1.239331442118566e-004	4.999975e+000
1.241331442118566e-004	4.999976e+000
1.243331442118566e-004	4.999979e+000
1.246360013547138e-004	4.999983e+000
1.249388584975710e-004	4.999987e+000
1.252417156404282e-004	4.999991e+000
1.255445727832854e-004	4.999995e+000
1.258474299261426e-004	4.999999e+000
1.261502870689998e-004	5.000003e+000
1.264531442118570e-004	5.000008e+000
1.266702870689998e-004	5.000010e+000
1.268874299261427e-004	5.000012e+000
1.271045727832856e-004	5.000014e+000
1.273217156404285e-004	5.000015e+000
1.275388584975714e-004	5.000016e+000
1.277560013547143e-004	5.000016e+000
1.279731442118572e-004	5.000017e+000
1.282702870690001e-004	5.000016e+000
1.285674299261430e-004	5.000015e+000
1.288645727832859e-004	5.000014e+000
1.291617156404288e-004	5.000012e+000
1.294588584975717e-004	5.000010e+000
1.297560013547146e-004	5.000008e+000
1.300531442118575e-004	5.000005e+000
1.303217156404290e-004	5.000002e+000
1.305902870690005e-004	5.000000e+000
1.308588584975719e-004	4.999998e+000
1.311274299261434e-004	4.999996e+000
1.313960013547149e-004	4.999994e+000
1.316645727832864e-004	4.999993e+000
1.319331442118578e-004	4.999991e+000
1.322074299261436e-004	4.999991e+000
1.324817156404293e-004	4.999990e+000
1.327560013547151e-004	4.999990e+000
1.330302870690009e-004	4.999990e+000
1.333045727832866e-004	4.999991e+000
1.335788584975724e-004	4.999991e+000
1.338531442118581e-004	4.999992e+000
1.342131442118582e-004	4.999994e+000
1.345731442118583e-004	4.999996e+000
1.349331442118583e-004	4.999998e+000
1.352931442118584e-004	5.000000e+000
1.356531442118584e-004	5.000002e+000
1.360131442118585e-004	5.000003e+000
1.363731442118585e-004	5.000005e+000
1.366931442118586e-004	5.000006e+000
1.370131442118586e-004	5.000006e+000
1.373331442118587e-004	5.000006e+000
1.376531442118587e-004	5.000006e+000
1.379731442118588e-004	5.000006e+000
1.382931442118588e-004	5.000005e+000
1.386131442118589e-004	5.000004e+000
1.390131442118590e-004	5.000003e+000
1.394131442118590e-004	5.000002e+000
1.398131442118591e-004	5.000001e+000
1.402131442118592e-004	4.999999e+000
1.406131442118592e-004	4.999998e+000
1.410131442118593e-004	4.999998e+000
1.414131442118593e-004	4.999997e+000
1.418531442118594e-004	4.999996e+000
1.422931442118595e-004	4.999996e+000
1.427331442118596e-004	4.999996e+000
1.431731442118596e-004	4.999997e+000
1.436131442118597e-004	4.999998e+000
1.440531442118598e-004	4.999998e+000
1.444931442118598e-004	5.000000e+000
1.449160013547170e-004	5.000000e+000
1.453388584975743e-004	5.000001e+000
1.457617156404315e-004	5.000002e+000
1.461845727832887e-004	5.000002e+000
1.466074299261459e-004	5.000002e+000
1.470302870690031e-004	5.000002e+000
1.474531442118603e-004	5.000002e+000
1.480188584975747e-004	5.000001e+000
1.485845727832891e-004	5.000001e+000
1.491502870690034e-004	5.000000e+000
1.497160013547178e-004	5.000000e+000
1.502817156404322e-004	4.999999e+000
1.508474299261466e-004	4.999999e+000
1.514131442118609e-004	4.999999e+000
1.521331442118611e-004	4.999999e+000
1.528531442118612e-004	4.999999e+000
1.535731442118613e-004	5.000000e+000
1.542931442118614e-004	5.000000e+000
1.550131442118615e-004	5.000000e+000
1.557331442118616e-004	5.000001e+000
1.564531442118618e-004	5.000001e+000
1.570360013547190e-004	5.000001e+000
1.576188584975762e-004	5.000000e+000
1.582017156404335e-004	5.000000e+000
1.587845727832907e-004	5.000000e+000
1.593674299261479e-004	5.000000e+000
1.599502870690052e-004	5.000000e+000
1.605331442118624e-004	5.000000e+000
1.605731442118624e-004	5.000000e+000
1.615217156404340e-004	5.000000e+000
1.624702870690056e-004	5.000000e+000
1.634188584975772e-004	5.000000e+000
1.643674299261487e-004	5.000000e+000
1.653160013547203e-004	5.000000e+000
1.662645727832919e-004	5.000000e+000
1.672131442118635e-004	5.000000e+000
1.691388584975781e-004	5.000000e+000
1.710645727832927e-004	5.000000e+000
1.729902870690073e-004	5.000000e+000
1.749160013547218e-004	5.000000e+000
1.768417156404364e-004	5.000000e+000
1.787674299261510e-004	5.000000e+000
1.806931442118656e-004	5.000000e+000
2.015331442118690e-004	5.000000e+000
2.100001000000000e-004	5.000000e+000
2.100001497812130e-004	5.000000e+000
2.100001499719172e-004	5.000000e+000
2.100001500269440e-004	5.000000e+000
2.100001500716950e-004	5.000000e+000
2.100002000000000e-004	5.000000e+000
2.100080452507623e-004	4.999896e+000
2.100158905015246e-004	4.999637e+000
2.100237357522869e-004	4.999223e+000
2.100315810030493e-004	4.998653e+000
2.100394262538116e-004	4.997928e+000
2.100472715045739e-004	4.997048e+000
2.100551167553362e-004	4.996013e+000
2.100951167553362e-004	4.989128e+000
2.101351167553362e-004	4.979114e+000
2.101751167553362e-004	4.965791e+000
2.102151167553362e-004	4.949257e+000
2.102951167553362e-004	4.906939e+000
2.103751167553362e-004	4.852926e+000
2.104551167553362e-004	4.787983e+000
2.105751167553363e-004	4.671715e+000
2.106951167553363e-004	4.535037e+000
2.108151167553363e-004	4.380382e+000
2.109351167553363e-004	4.210106e+000
2.110551167553363e-004	4.026484e+000
2.111865453267649e-004	3.806802e+000
2.113179738981935e-004	3.582445e+000
2.114494024696221e-004	3.353410e+000
2.115808310410507e-004	3.119699e+000
2.117122596124793e-004	2.881311e+000
2.118436881839079e-004	2.638247e+000
2.119751167553365e-004	2.390506e+000
2.121008310410508e-004	2.158356e+000
2.122265453267651e-004	1.932583e+000
2.123522596124794e-004	1.713186e+000
2.124779738981937e-004	1.500166e+000
2.126036881839080e-004	1.293522e+000
2.127294024696223e-004	1.093254e+000
2.128551167553366e-004	8.993624e-001
2.129522596124795e-004	7.572888e-001
2.130494024696224e-004	6.213733e-001
2.131465453267652e-004	4.916160e-001
2.132436881839081e-004	3.680168e-001
2.133408310410510e-004	2.505757e-001
2.134379738981939e-004	1.392928e-001
2.135351167553367e-004	3.416800e-002
2.135751167553367e-004	-7.127679e-003
2.136151167553367e-004	-4.732927e-002
2.136551167553368e-004	-8.643676e-002
2.136951167553368e-004	-1.244510e-001
2.137351167553368e-004	-1.613734e-001
2.137751167553368e-004	-1.972064e-001
2.138551167553368e-004	-2.656169e-001
2.139351167553368e-004	-3.297147e-001
2.140151167553368e-004	-3.895428e-001
2.141351167553368e-004	-4.713974e-001
2.142551167553368e-004	-5.439824e-001
2.143751167553369e-004	-6.075557e-001
2.144951167553369e-004	-6.624119e-001
2.146151167553369e-004	-7.088779e-001
2.147122596124798e-004	-7.400468e-001
2.148094024696227e-004	-7.666864e-001
2.149065453267655e-004	-7.887966e-001
2.150036881839084e-004	-8.063776e-001
2.151008310410513e-004	-8.194293e-001
2.151979738981941e-004	-8.279517e-001
2.152951167553370e-004	-8.319448e-001
2.153351167553370e-004	-8.327174e-001
2.153751167553370e-004	-8.328721e-001
2.154151167553370e-004	-8.324251e-001
2.154551167553370e-004	-8.313926e-001
2.154951167553370e-004	-8.297908e-001
2.155351167553371e-004	-8.276358e-001
2.155751167553371e-004	-8.249437e-001
2.156551167553371e-004	-8.180128e-001
2.157351167553371e-004	-8.091261e-001
2.158151167553371e-004	-7.984106e-001
2.159351167553371e-004	-7.791824e-001
2.160551167553371e-004	-7.565376e-001
2.161751167553372e-004	-7.308817e-001
2.162951167553372e-004	-7.026080e-001
2.164151167553372e-004	-6.720959e-001
2.165465453267658e-004	-6.355653e-001
2.166779738981944e-004	-5.982419e-001
2.168094024696230e-004	-5.601257e-001
2.169408310410516e-004	-5.212167e-001
2.170722596124802e-004	-4.815149e-001
2.172036881839087e-004	-4.410202e-001
2.173351167553373e-004	-3.997328e-001
2.174608310410516e-004	-3.610343e-001
2.175865453267660e-004	-3.233919e-001
2.177122596124803e-004	-2.868055e-001
2.178379738981946e-004	-2.512751e-001
2.179636881839089e-004	-2.168008e-001
2.180894024696232e-004	-1.833825e-001
2.182151167553375e-004	-1.510202e-001
2.183122596124804e-004	-1.273028e-001
2.184094024696232e-004	-1.046104e-001
2.185065453267661e-004	-8.294284e-002
2.186036881839090e-004	-6.230024e-002
2.187008310410518e-004	-4.268257e-002
2.187979738981947e-004	-2.408981e-002
2.188951167553376e-004	-6.521989e-003
2.189351167553376e-004	3.798737e-004
2.189751167553376e-004	7.099459e-003
2.190151167553376e-004	1.363675e-002
2.190551167553376e-004	1.999187e-002
2.190951167553376e-004	2.616506e-002
2.191351167553376e-004	3.215668e-002
2.192151167553376e-004	4.359731e-002
2.192951167553377e-004	5.431905e-002
2.193751167553377e-004	6.432895e-002
2.194951167553377e-004	7.802857e-002
2.196151167553377e-004	9.018223e-002
2.197351167553377e-004	1.008326e-001
2.198551167553377e-004	1.100287e-001
2.199751167553378e-004	1.178245e-001
2.200722596124806e-004	1.230598e-001
2.201694024696235e-004	1.275387e-001
2.202665453267664e-004	1.312611e-001
2.203636881839093e-004	1.342272e-001
2.204608310410521e-004	1.364369e-001
2.205579738981950e-004	1.378901e-001
2.206551167553379e-004	1.385869e-001
2.206951167553379e-004	1.387281e-001
2.207351167553379e-004	1.387659e-001
2.207751167553379e-004	1.387032e-001
2.208151167553379e-004	1.385427e-001
2.208551167553379e-004	1.382869e-001
2.208951167553379e-004	1.379387e-001
2.209351167553379e-004	1.375006e-001
2.210151167553379e-004	1.363659e-001
2.210951167553379e-004	1.349041e-001
2.211751167553380e-004	1.331363e-001
2.212551167553380e-004	1.310835e-001
2.213751167553380e-004	1.275149e-001
2.214951167553380e-004	1.234197e-001
2.216151167553380e-004	1.188642e-001
2.217351167553380e-004	1.139125e-001
2.218722596124809e-004	1.076600e-001
2.220094024696238e-004	1.012502e-001
2.221465453267667e-004	9.468303e-002
2.222836881839096e-004	8.795856e-002
2.224208310410524e-004	8.107678e-002
2.225579738981953e-004	7.403767e-002
2.226951167553382e-004	6.684124e-002
2.228265453267668e-004	6.009344e-002
2.229579738981954e-004	5.354118e-002
2.230894024696240e-004	4.718447e-002
2.232208310410526e-004	4.102331e-002
2.233522596124812e-004	3.505770e-002
2.234836881839098e-004	2.928763e-002
2.236151167553383e-004	2.371312e-002
2.237294024696241e-004	1.914703e-002
2.238436881839098e-004	1.482108e-002
2.239579738981955e-004	1.073526e-002
2.240722596124813e-004	6.889582e-003
2.241865453267670e-004	3.284038e-003
2.243008310410527e-004	-8.137100e-005
2.244151167553385e-004	-3.206644e-003
2.244951167553385e-004	-5.240594e-003
2.245751167553385e-004	-7.153845e-003
2.246951167553385e-004	-9.799385e-003
2.248151167553385e-004	-1.217951e-002
2.249351167553386e-004	-1.429969e-002
2.250551167553386e-004	-1.616664e-002
2.251751167553386e-004	-1.778813e-002
2.252836881839100e-004	-1.903081e-002
2.253922596124815e-004	-2.010654e-002
2.255008310410529e-004	-2.101533e-002
2.256094024696244e-004	-2.175718e-002
2.257179738981958e-004	-2.233209e-002
2.258265453267673e-004	-2.274006e-002
2.259351167553387e-004	-2.298108e-002
2.259751167553387e-004	-2.304253e-002
2.260151167553387e-004	-2.308583e-002
2.260551167553387e-004	-2.311141e-002
2.260951167553387e-004	-2.311974e-002
2.261351167553387e-004	-2.311126e-002
2.261751167553388e-004	-2.308642e-002
2.262151167553388e-004	-2.304567e-002
2.262551167553388e-004	-2.298946e-002
2.262951167553388e-004	-2.291823e-002
2.263751167553388e-004	-2.273252e-002
2.264551167553388e-004	-2.249211e-002
2.265351167553388e-004	-2.220051e-002
2.266151167553388e-004	-2.186121e-002
2.267351167553388e-004	-2.127037e-002
2.268551167553389e-004	-2.059134e-002
2.269751167553389e-004	-1.983518e-002
2.270951167553389e-004	-1.901260e-002
2.272322596124818e-004	-1.797307e-002
2.273694024696247e-004	-1.690692e-002
2.275065453267675e-004	-1.581414e-002
2.276436881839104e-004	-1.469473e-002
2.277808310410533e-004	-1.354868e-002
2.279179738981962e-004	-1.237601e-002
2.280551167553391e-004	-1.117671e-002
2.281922596124819e-004	-1.000231e-002
2.283294024696248e-004	-8.863957e-003
2.284665453267677e-004	-7.761654e-003
2.286036881839106e-004	-6.695401e-003
2.287408310410535e-004	-5.665199e-003
2.288779738981963e-004	-4.671047e-003
2.290151167553392e-004	-3.712945e-003
2.291465453267678e-004	-2.854472e-003
2.292779738981964e-004	-2.049468e-003
2.294094024696250e-004	-1.297932e-003
2.295408310410536e-004	-5.998657e-004
2.296722596124822e-004	4.473236e-005
2.298036881839108e-004	6.358617e-004
2.299351167553394e-004	1.173522e-003
2.300608310410537e-004	1.632518e-003
2.301865453267680e-004	2.046297e-003
2.303122596124823e-004	2.414858e-003
2.304379738981966e-004	2.738201e-003
2.305636881839109e-004	3.016327e-003
2.306894024696252e-004	3.249236e-003
2.308151167553395e-004	3.436927e-003
2.309351167553395e-004	3.583352e-003
2.310551167553395e-004	3.695970e-003
2.311351167553395e-004	3.753202e-003
2.312151167553396e-004	3.796826e-003
2.312951167553396e-004	3.827428e-003
2.313351167553396e-004	3.838030e-003
2.313751167553396e-004	3.845599e-003
2.314151167553396e-004	3.850208e-003
2.314551167553396e-004	3.851934e-003
2.314951167553396e-004	3.850850e-003
2.315351167553396e-004	3.847031e-003
2.315751167553396e-004	3.840552e-003
2.316151167553396e-004	3.831489e-003
2.316551167553396e-004	3.819915e-003
2.317351167553396e-004	3.789534e-003
2.318151167553397e-004	3.750003e-003
2.318951167553397e-004	3.701911e-003
2.320151167553397e-004	3.614988e-003
2.321351167553397e-004	3.512038e-003
2.322551167553397e-004	3.394942e-003
2.323751167553397e-004	3.265527e-003
2.324951167553398e-004	3.125555e-003
2.326379738981969e-004	2.941772e-003
2.327808310410541e-004	2.754028e-003
2.329236881839113e-004	2.562321e-003
2.330665453267684e-004	2.366653e-003
2.332094024696256e-004	2.167023e-003
2.333522596124828e-004	1.963431e-003
2.334951167553399e-004	1.755877e-003
2.336322596124828e-004	1.562040e-003
2.337694024696257e-004	1.374724e-003
2.339065453267686e-004	1.193928e-003
2.340436881839114e-004	1.019653e-003
2.341808310410543e-004	8.518978e-004
2.343179738981972e-004	6.906634e-004
2.344551167553401e-004	5.359496e-004
2.345922596124830e-004	3.920015e-004
2.347294024696258e-004	2.578256e-004
2.348665453267687e-004	1.334220e-004
2.350036881839116e-004	1.879060e-005
2.351408310410545e-004	-8.606855e-005
2.352779738981974e-004	-1.811555e-004
2.354151167553402e-004	-2.664701e-004
2.355465453267688e-004	-3.383192e-004
2.356779738981974e-004	-4.022485e-004
2.358094024696260e-004	-4.582580e-004
2.359408310410546e-004	-5.063477e-004
2.360722596124832e-004	-5.465176e-004
2.362036881839118e-004	-5.787677e-004
2.363351167553404e-004	-6.030981e-004
2.364551167553404e-004	-6.202664e-004
2.365751167553404e-004	-6.322128e-004
2.366551167553404e-004	-6.374376e-004
2.367351167553404e-004	-6.405851e-004
2.367751167553404e-004	-6.414111e-004
2.368151167553405e-004	-6.417549e-004
2.368551167553405e-004	-6.416293e-004
2.368951167553405e-004	-6.410464e-004
2.369751167553405e-004	-6.385595e-004
2.370551167553405e-004	-6.343937e-004
2.371351167553405e-004	-6.286482e-004
2.372551167553405e-004	-6.172831e-004
2.373751167553405e-004	-6.029134e-004
2.374951167553406e-004	-5.858607e-004
2.376151167553406e-004	-5.664390e-004
2.377636881839120e-004	-5.383668e-004
2.379122596124835e-004	-5.089126e-004
2.380608310410549e-004	-4.780765e-004
2.382094024696264e-004	-4.458584e-004
2.383579738981978e-004	-4.122583e-004
2.385065453267693e-004	-3.772762e-004
2.386551167553407e-004	-3.409121e-004
2.388036881839122e-004	-3.051474e-004
2.389522596124837e-004	-2.704210e-004
2.391008310410551e-004	-2.367330e-004
2.392494024696266e-004	-2.040833e-004
2.393979738981980e-004	-1.724719e-004
2.395465453267695e-004	-1.418989e-004
2.396951167553409e-004	-1.123642e-004
2.399351167553410e-004	-6.907863e-005
2.400836881839124e-004	-4.462891e-005
2.402322596124839e-004	-2.209450e-005
2.403808310410553e-004	-1.475381e-006
2.405294024696268e-004	1.722844e-005
2.406779738981982e-004	3.401695e-005
2.408265453267697e-004	4.889017e-005
2.409751167553411e-004	6.184808e-005
2.411408310410554e-004	7.388077e-005
2.413065453267697e-004	8.404568e-005
2.414722596124841e-004	9.234283e-005
2.416379738981984e-004	9.877220e-005
2.418036881839127e-004	1.033338e-004
2.419694024696270e-004	1.060276e-004
2.421351167553413e-004	1.068537e-004
2.422551167553413e-004	1.068205e-004
2.424436881839128e-004	1.049386e-004
2.426322596124842e-004	1.021291e-004
2.428208310410557e-004	9.839197e-005
2.430094024696272e-004	9.372718e-005
2.431979738981986e-004	8.813474e-005
2.433865453267701e-004	8.161467e-005
2.435751167553415e-004	7.416695e-005
2.437522596124844e-004	6.711519e-005
2.439294024696272e-004	6.015947e-005
2.441065453267700e-004	5.329977e-005
2.442836881839128e-004	4.653611e-005
2.444608310410556e-004	3.986849e-005
2.446379738981985e-004	3.329689e-005
2.448151167553413e-004	2.682133e-005
2.450036881839126e-004	2.046621e-005
2.451922596124839e-004	1.460746e-005
2.453808310410553e-004	9.245088e-006
2.455694024696266e-004	4.379094e-006
2.457579738981980e-004	9.475561e-009
2.459465453267693e-004	-3.863766e-006
2.461351167553406e-004	-7.240631e-006
2.464722596124833e-004	-1.150735e-005
2.468094024696260e-004	-1.471971e-005
2.471465453267687e-004	-1.687773e-005
2.474836881839113e-004	-1.798141e-005
2.478208310410540e-004	-1.803073e-005
2.481579738981967e-004	-1.702571e-005
2.484951167553394e-004	-1.496634e-005
2.487694024696250e-004	-1.325194e-005
2.490436881839105e-004	-1.154719e-005
2.493179738981961e-004	-9.852090e-006
2.495922596124817e-004	-8.166644e-006
2.498665453267673e-004	-6.490852e-006
2.501408310410528e-004	-4.824712e-006
2.504151167553384e-004	-3.168226e-006
2.507808310410525e-004	-1.417294e-006
2.511465453267666e-004	4.214253e-008
2.515122596124807e-004	1.210085e-006
2.518779738981948e-004	2.086534e-006
2.522436881839089e-004	2.671488e-006
2.526094024696230e-004	2.964948e-006
2.529751167553371e-004	2.966914e-006
2.534665453267654e-004	2.621745e-006
2.539579738981937e-004	2.252503e-006
2.544494024696220e-004	1.859187e-006
2.549408310410503e-004	1.441797e-006
2.554322596124786e-004	1.000334e-006
2.559236881839070e-004	5.347961e-007
2.564151167553353e-004	4.518465e-008
2.574151167553348e-004	-1.441576e-007
2.584151167553343e-004	-2.686174e-007
2.594151167553337e-004	-3.281948e-007
2.604151167553332e-004	-3.228897e-007
2.614151167553327e-004	-2.527022e-007
2.624151167553322e-004	-1.176322e-007
2.634151167553317e-004	8.232022e-008
2.808951167553226e-004	7.052000e-010
3.218551167553014e-004	9.999999e-010
3.628151167552802e-004	1.000000e-009
4.037751167552590e-004	1.000000e-009
4.100000000000001e-004	1.000000e-009
4.100000497827906e-004	1.000000e-009
4.100000499740777e-004	1.000025e-009
4.100000500296990e-004	1.000080e-009
4.100000500752306e-004	1.000174e-009
4.100001000000000e-004	3.954316e-009
4.100038887566302e-004	2.091381e-005
4.100076775132605e-004	8.242962e-005
4.100114662698907e-004	1.845514e-004
4.100152550265210e-004	3.272791e-004
4.100190437831512e-004	5.106128e-004
4.100228325397814e-004	7.345525e-004
4.100266212964116e-004	9.990981e-004
4.100531442116535e-004	3.784738e-003
4.100931442116535e-004	1.066559e-002
4.101331442116534e-004	2.079947e-002
4.101731442116534e-004	3.445231e-002
4.102131442116534e-004	5.158428e-002
4.102531442116534e-004	7.215339e-002
4.102931442116534e-004	9.611549e-002
4.103331442116533e-004	1.234244e-001
4.103731442116533e-004	1.540318e-001
4.104131442116533e-004	1.878875e-001
4.104531442116533e-004	2.249394e-001
4.104931442116533e-004	2.651334e-001
4.105331442116532e-004	3.084137e-001
4.105731442116532e-004	3.547228e-001
4.106131442116532e-004	4.040013e-001
4.106531442116532e-004	4.561882e-001
4.106931442116532e-004	5.112211e-001
4.107731442116531e-004	6.295669e-001
4.108531442116531e-004	7.585091e-001
4.109331442116530e-004	8.974963e-001
4.110531442116530e-004	1.123558e+000
4.111731442116529e-004	1.368932e+000
