time,V(vcap),I(C1)
0.000210008045254975,4.999896,-0.0001787746
0.000210015890509949,4.999637,-0.0003553275
0.000210023735764924,4.999223,-0.0005308179
0.000210031581019899,4.998653,-0.0007052458
0.000210039426274873,4.997928,-0.0008786111
0.000210047271529848,4.997048,-0.001050914
0.000210055116784823,4.996013,-0.001222154
0.000210095116784823,4.989128,-0.00208381
0.000210135116784823,4.979114,-0.002923102
0.000210175116784823,4.965791,-0.003738164
0.000210215116784823,4.949257,-0.004529051
0.000210295116784823,4.906939,-0.006038592
0.000210375116784823,4.852926,-0.007452469
0.000210455116784823,4.787983,-0.008771656
0.000210575116784823,4.671715,-0.01057556
0.000210695116784823,4.535037,-0.012174
0.000210815116784823,4.380382,-0.01357277
0.000210935116784823,4.210106,-0.01477845
0.000211055116784823,4.026484,-0.01579835
0.000211186545356252,3.806802,-0.01668102
0.00021131797392768,3.582445,-0.01739164
0.000211449402499109,3.35341,-0.01793023
0.000211580831070537,3.119699,-0.01829677
0.000211712259641966,2.881311,-0.01849128
0.000211843688213394,2.638247,-0.01851374
0.000211975116784823,2.390506,-0.01836417
0.000212100831070537,2.158357,-0.01810477
0.000212226545356252,1.932583,-0.01776576
0.000212352259641966,1.713187,-0.01734713
0.00021247797392768,1.500166,-0.01684889
0.000212603688213395,1.293522,-0.01627103
0.000212729402499109,1.093254,-0.01561356
0.000212855116784823,0.8993627,-0.01487647
0.000212952259641966,0.7572891,-0.01428607
0.000213049402499109,0.6213736,-0.0136822
0.000213146545356252,0.4916163,-0.01306485
0.000213243688213395,0.3680171,-0.01243402
0.000213340831070538,0.250576,-0.01178971
0.00021343797392768,0.1392931,-0.01113192
0.000213535116784823,0.03416827,-0.01046066
0.000213575116784823,-0.007127409,-0.01018718
0.000213615116784823,-0.047329,-0.009913612
0.000213655116784823,-0.0864365,-0.00964014
0.000213695116784823,-0.1244507,-0.009366964
0.000213735116784823,-0.1613732,-0.009094269
0.000213775116784823,-0.1972062,-0.00882224
0.000213855116784823,-0.2656166,-0.008280882
0.000213935116784823,-0.3297144,-0.007744249
0.000214015116784823,-0.3895426,-0.007213615
0.000214135116784823,-0.4713972,-0.006431493
0.000214255116784823,-0.5439822,-0.005669199
0.000214375116784823,-0.6075555,-0.004929997
0.000214495116784823,-0.6624117,-0.004216755
0.000214615116784823,-0.7088777,-0.003531956
0.000214712259641966,-0.7400466,-0.002998409
0.000214809402499109,-0.7666862,-0.002487447
0.000214906545356252,-0.7887965,-0.001999069
0.000215003688213395,-0.8063775,-0.001533276
0.000215100831070538,-0.8194292,-0.001090068
0.000215197973927681,-0.8279516,-0.0006694444
0.000215295116784824,-0.8319447,-0.0002714055
0.000215335116784824,-0.8327173,-0.0001149101
0.000215375116784824,-0.832872,0.00003754098
0.000215415116784824,-0.8324251,0.0001859449
0.000215455116784824,-0.8313926,0.000330302
0.000215495116784824,-0.8297908,0.0004706153
0.000215535116784824,-0.8276358,0.0006068909
0.000215575116784824,-0.8249437,0.0007391373
0.000215655116784824,-0.8180128,0.0009915909
0.000215735116784824,-0.8091261,0.001228097
0.000215815116784824,-0.7984106,0.001448817
0.000215935116784824,-0.7791824,0.001750736
0.000216055116784824,-0.7565376,0.002018389
0.000216175116784824,-0.7308818,0.002252733
0.000216295116784824,-0.7026081,0.002454862
0.000216415116784824,-0.672096,0.002625986
0.000216546545356252,-0.6355654,0.002774305
0.000216677973927681,-0.598242,0.002893885
0.00021680940249911,-0.5601258,0.002984729
0.000216940831070538,-0.5212168,0.003046835
0.000217072259641967,-0.481515,0.003080203
0.000217203688213395,-0.4410203,0.003084833
0.000217335116784824,-0.3997329,0.003060726
0.000217460831070538,-0.3610344,0.003018208
0.000217586545356253,-0.323392,0.00296236
0.000217712259641967,-0.2868056,0.002893183
0.000217837973927681,-0.2512752,0.002810675
0.000217963688213396,-0.2168009,0.002714838
0.00021808940249911,-0.1833826,0.002605672
0.000218215116784824,-0.1510203,0.002483176
0.000218312259641967,-0.1273029,0.00238501
0.00021840940249911,-0.1046105,0.00228457
0.000218506545356253,-0.08294298,0.002181855
0.000218603688213396,-0.06230037,0.002076865
0.000218700831070538,-0.0426827,0.0019696
0.000218797973927681,-0.02408994,0.00186006
0.000218895116784824,-0.006522103,0.001748246
0.000218935116784824,0.000379761,0.001702687
0.000218975116784824,0.007099348,0.001657107
0.000219015116784824,0.01363664,0.001611541
0.000219055116784824,0.01999176,0.00156602
0.000219095116784824,0.02616495,0.001520575
0.000219135116784824,0.03215658,0.001475238
0.000219215116784824,0.04359721,0.001385004
0.000219295116784824,0.05431896,0.001295543
0.000219375116784824,0.06432886,0.00120707
0.000219495116784824,0.07802849,0.001076643
0.000219615116784824,0.09018216,0.0009494965
0.000219735116784824,0.1008326,0.0008261772
0.000219855116784824,0.1100286,0.0007071653
0.000219975116784824,0.1178245,0.0005928772
0.000220072259641967,0.1230598,0.0005038138
0.00022016940249911,0.1275386,0.0004185089
0.000220266545356253,0.1312611,0.0003369623
0.000220363688213396,0.1342272,0.0002591742
0.000220460831070539,0.1364368,0.0001851445
0.000220557973927682,0.1378901,0.0001148732
0.000220655116784824,0.1385869,0.00004836038
0.000220695116784824,0.1387281,0.0000222069
0.000220735116784824,0.1387659,-0.000003272837
0.000220775116784824,0.1387032,-0.00002807832
0.000220815116784824,0.1385427,-0.00005220953
0.000220855116784824,0.1382869,-0.00007566693
0.000220895116784825,0.1379386,-0.00009845145
0.000220935116784825,0.1375006,-0.0001205645
0.000221015116784825,0.1363659,-0.000162784
0.000221095116784825,0.1349041,-0.0002023451
0.000221175116784825,0.1331363,-0.0002392743
0.000221255116784825,0.1310835,-0.0002736039
0.000221375116784825,0.1275149,-0.0003203089
0.000221495116784825,0.1234198,-0.0003614021
0.000221615116784825,0.1188642,-0.0003970574
0.000221735116784825,0.1139125,-0.0004274699
0.000221872259641968,0.10766,-0.0004551241
0.00022200940249911,0.1012502,-0.0004774961
0.000222146545356253,0.09468305,-0.0004945858
0.000222283688213396,0.08795859,-0.0005063932
0.000222420831070539,0.0810768,-0.0005129183
0.000222557973927682,0.0740377,-0.0005141611
0.000222695116784825,0.06684128,-0.0005101217
0.000222826545356253,0.06009348,-0.0005026978
0.000222957973927682,0.05354122,-0.0004928836
0.000223089402499111,0.04718451,-0.000480679
0.000223220831070539,0.04102335,-0.0004660842
0.000223352259641968,0.03505774,-0.000449099
0.000223483688213396,0.02928767,-0.0004297235
0.000223615116784825,0.02371315,-0.0004079577
0.000223729402499111,0.01914707,-0.0003882655
0.000223843688213396,0.01482111,-0.0003681781
0.000223957973927682,0.0107353,-0.0003476954
0.000224072259641968,0.006889615,-0.0003268176
0.000224186545356254,0.003284069,-0.0003055445
0.000224300831070539,-0.0000813408,-0.0002838763
0.000224415116784825,-0.003206615,-0.0002618128
0.000224495116784825,-0.005240566,-0.0002466836
0.000224575116784825,-0.007153819,-0.0002316432
0.000224695116784825,-0.00979936,-0.0002093317
0.000224815116784825,-0.01217948,-0.0001874232
0.000224935116784825,-0.01429967,-0.0001660244
0.000225055116784825,-0.01616662,-0.0001452306
0.000225175116784825,-0.01778811,-0.0001251259
0.000225283688213397,-0.01903079,-0.000107515
0.000225392259641968,-0.02010653,-0.00009065691
0.00022550083107054,-0.02101532,-0.00007455172
0.000225609402499111,-0.02175717,-0.0000591994
0.000225717973927682,-0.02233208,-0.00004459994
0.000225826545356254,-0.02274005,-0.00003075335
0.000225935116784825,-0.02298108,-0.00001765963
0.000225975116784825,-0.02304253,-0.00001306508
0.000226015116784825,-0.02308582,-0.000008582302
0.000226055116784825,-0.02311141,-0.000004211583
0.000226095116784825,-0.02311974,0.00000004690168
0.000226135116784825,-0.02311126,0.000004193055
0.000226175116784825,-0.02308642,0.000008226865
0.000226215116784825,-0.02304567,0.0000121484
0.000226255116784825,-0.02298946,0.0000159578
0.000226295116784825,-0.02291823,0.0000196553
0.000226375116784825,-0.02273252,0.00002671585
0.000226455116784825,-0.02249211,0.00003333327
0.000226535116784825,-0.02220051,0.0000395119
0.000226615116784825,-0.02186121,0.00004525706
0.000226735116784825,-0.02127037,0.00005307607
0.000226855116784825,-0.02059134,0.00005995905
0.000226975116784825,-0.01983519,0.00006593482
0.000227095116784825,-0.0190126,0.00007103573
0.000227232259641968,-0.01797308,0.00007568033
0.000227369402499111,-0.01690693,0.00007944263
0.000227506545356254,-0.01581414,0.00008232262
0.000227643688213397,-0.01469473,0.00008432031
0.00022778083107054,-0.01354869,0.00008543571
0.000227917973927683,-0.01237602,0.0000856688
0.000228055116784826,-0.01117672,0.00008501959
0.000228192259641969,-0.01000232,0.00008372536
0.000228329402499111,-0.008863966,0.00008200418
0.000228466545356254,-0.007761663,0.00007985603
0.000228603688213397,-0.006695411,0.00007728093
0.00022874083107054,-0.005665208,0.00007427887
0.000228877973927683,-0.004671056,0.00007084985
0.000229015116784826,-0.003712954,0.00006699387
0.000229146545356254,-0.00285448,0.00006313838
0.000229277973927683,-0.002049476,0.00005922273
0.000229409402499112,-0.00129794,0.00005524692
0.00022954083107054,-0.0005998729,0.00005121095
0.000229672259641969,0.00004472553,0.00004711481
0.000229803688213397,0.0006358553,0.00004295852
0.000229935116784826,0.001173516,0.00003874207
0.00023006083107054,0.001632513,0.00003480467
0.000230186545356255,0.002046292,0.00003098538
0.000230312259641969,0.002414853,0.0000272842
0.000230437973927683,0.002738197,0.00002370113
0.000230563688213397,0.003016323,0.00002023617
0.000230689402499112,0.003249232,0.00001688932
0.000230815116784826,0.003436924,0.00001366057
0.000230935116784826,0.003583349,0.00001076616
0.000231055116784826,0.003695968,0.00000802706
0.000231135116784826,0.003753199,0.000006289935
0.000231215116784826,0.003796824,0.000004625407
0.000231295116784826,0.003827427,0.000003034412
0.000231335116784826,0.003838029,0.00000226671
0.000231375116784826,0.003845598,0.000001517626
0.000231415116784826,0.003850207,0.0000007872072
0.000231455116784826,0.003851932,0.00000007548451
0.000231495116784826,0.003850848,-0.000000617524
0.000231535116784826,0.00384703,-0.000001291815
0.000231575116784826,0.003840551,-0.000001947397
0.000231615116784826,0.003831488,-0.000002584294
0.000231655116784826,0.003819914,-0.000003202542
0.000231735116784826,0.003789534,-0.000004383293
0.000231815116784826,0.003750003,-0.00000549018
0.000231895116784826,0.00370191,-0.000006523911
0.000232015116784826,0.003614988,-0.000007939309
0.000232135116784826,0.003512038,-0.000009195755
0.000232255116784826,0.003394943,-0.00001029759
0.000232375116784826,0.003265528,-0.00001124981
0.000232495116784826,0.003125556,-0.00001205795
0.000232637973927684,0.002941773,-0.00001281025
0.000232780831070541,0.002754029,-0.00001340777
0.000232923688213398,0.002562323,-0.00001385052
0.000233066545356255,0.002366655,-0.00001413848
0.000233209402499112,0.002167025,-0.00001427167
0.000233352259641969,0.001963433,-0.00001425008
0.000233495116784827,0.001755879,-0.00001407372
0.000233632259641969,0.001562042,-0.00001380369
0.000233769402499112,0.001374726,-0.0000134681
0.000233906545356255,0.00119393,-0.00001306696
0.000234043688213398,0.001019655,-0.00001260026
0.000234180831070541,0.0008518997,-0.00001206801
0.000234317973927684,0.0006906653,-0.0000114702
0.000234455116784827,0.0005359513,-0.00001080683
0.00023459225964197,0.0003920032,-0.00001011868
0.000234729402499112,0.0002578273,-0.000009424314
0.000234866545356255,0.0001334236,-0.000008723744
0.000235003688213398,0.00001879208,-0.000008016968
0.000235140831070541,-0.00008606716,-0.000007303985
0.000235277973927684,-0.0001811542,-0.000006584795
0.000235415116784827,-0.0002664689,-0.000005859399
0.000235546545356255,-0.0003383181,-0.00000518598
0.000235677973927684,-0.0004022475,-0.000004536918
0.000235809402499113,-0.0004582571,-0.000003912212
0.000235940831070541,-0.0005063469,-0.000003311863
0.00023607225964197,-0.0005465169,-0.000002735871
0.000236203688213398,-0.0005787671,-0.000002184236
0.000236335116784827,-0.0006030975,-0.000001656957
0.000236455116784827,-0.0006202658,-0.000001208378
0.000236575116784827,-0.0006322125,-0.0000007867631
0.000236655116784827,-0.0006374372,-0.0000005209582
0.000236735116784827,-0.0006405849,-0.0000002675119
0.000236775116784827,-0.0006414108,-0.000000145448
0.000236815116784827,-0.0006417547,-0.00000002649866
0.000236855116784827,-0.000641629,0.00000008933299
0.000236895116784827,-0.0006410463,0.000000202046
0.000236975116784827,-0.0006385593,0.0000004181239
0.000237055116784827,-0.0006343936,0.000000621772
0.000237135116784827,-0.0006286481,0.0000008130603
0.000237255116784827,-0.0006172831,0.000001077049
0.000237375116784827,-0.0006029134,0.000001313928
0.000237495116784827,-0.0005858607,0.000001524298
0.000237615116784827,-0.0005664391,0.000001708879
0.000237763688213399,-0.000538367,0.000001897586
0.00023791225964197,-0.0005089129,0.000002055028
0.000238060831070542,-0.0004780768,0.000002181205
0.000238209402499113,-0.0004458587,0.000002276117
0.000238357973927684,-0.0004122586,0.000002339765
0.000238506545356256,-0.0003772766,0.000002372148
0.000238655116784827,-0.0003409125,0.000002373266
0.000238803688213399,-0.0003051478,0.000002351038
0.00023895225964197,-0.0002704214,0.000002313566
0.000239100831070542,-0.0002367334,0.00000226085
0.000239249402499113,-0.0002040837,0.000002192891
0.000239397973927685,-0.0001724723,0.000002109687
0.000239546545356256,-0.0001418992,0.00000201124
0.000239695116784828,-0.0001123645,0.000001897549
0.000239935116784828,-0.00006907898,0.000001706886
0.000240083688213399,-0.00004462925,0.000001578576
0.00024023225964197,-0.00002209481,0.000001450434
0.000240380831070542,-0.000001475677,0.000001322461
0.000240529402499113,0.00001722816,0.000001194656
0.000240677973927685,0.0000340167,0.000001067019
0.000240826545356256,0.00004888993,0.0000009395513
0.000240975116784828,0.00006184787,0.0000008122516
0.000241140831070542,0.00007388058,0.0000006768537
0.000241306545356256,0.00008404552,0.0000005491776
0.000241472259641971,0.00009234269,0.000000429223
0.000241637973927685,0.00009877208,0.0000003169902
0.000241803688213399,0.0001033337,0.0000002124789
0.000241969402499114,0.0001060276,0.0000001156894
0.000242135116784828,0.0001068536,0.00000002662147
0.000242255116784828,0.0001068205,-0.00000003145914
0.000242443688213399,0.0001049386,-0.0000001121292
0.000242632259641971,0.0001021291,-0.0000001824563
0.000242820831070542,0.00009839198,-0.0000002424406
0.000243009402499114,0.00009372721,-0.0000002920821
0.000243197973927685,0.00008813478,-0.0000003313807
0.000243386545356257,0.00008161472,-0.0000003603365
0.000243575116784828,0.00007416702,-0.0000003789494
0.000243752259641971,0.00006711526,-0.0000003886935
0.000243929402499114,0.00006015954,-0.0000003935728
0.000244106545356257,0.00005329985,-0.0000003935874
0.000244283688213399,0.00004653619,-0.0000003887372
0.000244460831070542,0.00003986856,-0.0000003790222
0.000244637973927685,0.00003329697,-0.0000003644424
0.000244815116784828,0.0000268214,-0.0000003449979
0.000245003688213399,0.00002046628,-0.0000003217395
0.000245192259641971,0.00001460753,-0.000000297615
0.000245380831070542,0.000009245154,-0.0000002726244
0.000245569402499113,0.000004379156,-0.0000002467677
0.000245757973927685,0.00000000953362,-0.0000002200449
0.000245946545356256,-0.000003863713,-0.0000001924559
0.000246135116784827,-0.000007240584,-0.0000001640009
0.00024647225964197,-0.00001150731,-0.0000001161808
0.000246809402499113,-0.00001471969,-0.00000007397287
0.000247146545356255,-0.00001687772,-0.00000003737702
0.000247483688213398,-0.0000179814,-0.00000000639329
0.000247820831070541,-0.00001803073,0.00000001897832
0.000248157973927683,-0.00001702571,0.00000003873781
0.000248495116784826,-0.00001496635,0.00000005288518
0.000248769402499112,-0.00001325195,0.00000005918187
0.000249043688213397,-0.0000115472,0.00000006337904
0.000249317973927683,-0.000009852104,0.00000006547671
0.000249592259641968,-0.000008166659,0.00000006547486
0.000249866545356254,-0.000006490867,0.0000000633735
0.000250140831070539,-0.000004824727,0.00000005917263
0.000250415116784825,-0.00000316824,0.00000005287225
0.000250780831070539,-0.000001417307,0.00000004365073
0.000251146545356253,0.00000004213186,0.0000000349496
0.000251512259641967,0.000001210076,0.00000002676885
0.000251877973927681,0.000002086527,0.00000001910848
0.000252243688213395,0.000002671483,0.0000000119685
0.00025260940249911,0.000002964945,0.000000005348899
0.000252975116784824,0.000002966912,-7.503166E-10
0.000253466545356252,0.000002621746,-0.000000005181574
0.00025395797392768,0.000002252505,-0.000000008403102
0.000254449402499109,0.00000185919,-0.0000000104149
0.000254940831070537,0.0000014418,-0.00000001121697
0.000255432259641965,0.000001000337,-0.00000001080931
0.000255923688213394,0.0000005347988,-0.000000009191927
0.000256415116784822,0.00000004518681,-0.000000006364811
0.000257415116784821,-0.0000001441565,-0.000000003073501
0.000258415116784821,-0.0000002686171,-5.717347E-10
0.00025941511678482,-0.000000328195,0.000000001140488
0.00026041511678482,-0.0000003228902,0.000000002063168
0.000261415116784819,-0.0000002527028,0.000000002196304
0.000262415116784819,-0.0000001176327,0.000000001539897
0.000263415116784818,0.00000008232012,9.394636E-11
0.000280895116784809,7.051996E-10,1.257661E-12
0.000321855116784788,9.999999E-10,-1.043621E-18
0.000362815116784767,0.000000001,-2.662488E-24
0.000403775116784746,0.000000001,0
0.00041,0.000000001,0
0.000410000049782791,0.000000001,-5.396421E-21
0.000410000049974078,0.000000001000025,0.000000009048576
0.000410000050029699,0.00000000100008,0.0000000183865
0.000410000050075231,0.000000001000174,0.00000002439414
0.0004100001,0.000000003954316,0.000001159041
0.00041000388875663,0.00002091381,0.00008722401
0.000410007677513261,0.00008242961,0.0001731986
0.000410011466269891,0.0001845514,0.0002590829
0.000410015255026521,0.0003272791,0.0003448769
0.000410019043783151,0.0005106128,0.0004305805
0.000410022832539781,0.0007345524,0.0005161937
0.000410026621296412,0.0009990979,0.0006017166
0.000410053144211653,0.003784738,0.001198185
0.000410093144211653,0.01066559,0.00209118
0.000410133144211653,0.02079947,0.00297576
0.000410173144211653,0.0344523,0.003850659
0.000410213144211653,0.05158428,0.004715328
0.000410253144211653,0.07215338,0.005569225
0.000410293144211653,0.09611548,0.006411826
0.000410333144211653,0.1234244,0.007242615
0.000410373144211653,0.1540318,0.008061092
0.000410413144211653,0.1878875,0.00886677
0.000410453144211653,0.2249394,0.009659173
0.000410493144211653,0.2651334,0.01043784
0.000410533144211653,0.3084137,0.01120233
0.000410573144211653,0.3547228,0.0119522
0.000410613144211653,0.4040012,0.01268703
0.000410653144211653,0.4561881,0.01340643
0.000410693144211653,0.511221,0.01411
0.000410773144211653,0.6295668,0.01546818
0.000410853144211653,0.758509,0.01675875
0.000410933144211653,0.8974962,0.01797912
0.000411053144211653,1.123557,0.01967306
0.000411173144211653,1.368932,0.02119708
0.00041127600135451,1.596517,0.02236645
0.000411378858497367,1.831977,0.02340098
0.000411481715640224,2.075309,0.02430069
0.000411584572783081,2.326516,0.02506557
0.000411687429925938,2.585596,0.02569562
0.000411790287068795,2.85255,0.02619085
0.000411893144211652,3.127378,0.02655124
0.00041203600135451,3.517317,0.02680247
0.000412178858497367,3.90089,0.02682465
0.000412321715640224,4.278098,0.02661778
0.000412464572783081,4.648939,0.02618185
0.000412607429925938,5.013414,0.02551686
0.000412750287068795,5.371523,0.02462282
0.000412893144211652,5.723265,0.02349973
0.000413018858497366,6.015066,0.02235471
0.000413144572783081,6.288663,0.02111244
0.000413270287068795,6.544056,0.01977292
0.000413396001354509,6.781244,0.01833615
0.000413521715640223,7.000227,0.01680213
0.000413647429925937,7.201007,0.01517086
0.000413773144211652,7.383582,0.01344234
0.00041386457278308,7.500956,0.01216394
0.000413956001354509,7.606373,0.01087719
0.000414047429925937,7.699832,0.009582081
0.000414138858497366,7.781333,0.008278626
0.000414230287068794,7.850877,0.006966818
0.000414321715640223,7.908463,0.00564666
0.000414413144211651,7.954092,0.004318149
0.000414453144211651,7.970189,0.003744156
0.000414493144211651,7.984026,0.003173298
0.000414533144211651,7.995604,0.002605575
0.000414573144211651,8.004922,0.002040987
0.000414613144211651,8.011981,0.001479534
0.000414653144211651,8.01678,0.0009212156
0.000414693144211651,8.01932,0.0003660324
0.000414733144211651,8.019684,-0.0001837467
0.000414773144211651,8.017859,-0.0007287154
0.000414853144211651,8.007722,-0.001802813
0.000414933144211651,7.989084,-0.002853515
0.000415053144211651,7.945627,-0.004379971
0.000415173144211651,7.884248,-0.005839511
0.000415293144211651,7.805795,-0.007224404
0.000415453144211651,7.669025,-0.008964486
0.000415613144211651,7.513135,-0.01052066
0.000415773144211651,7.338125,-0.01189294
0.00041593314421165,7.143995,-0.01308132
0.00041609314421165,6.930745,-0.01408579
0.00041625314421165,6.698375,-0.01490636
0.00041641314421165,6.446885,-0.01554302
0.000416590287068793,6.157301,-0.01597241
0.000416767429925936,5.87183,-0.01618464
0.000416944572783078,5.590472,-0.01617971
0.000417121715640221,5.313228,-0.01595763
0.000417298858497364,5.040096,-0.01551839
0.000417476001354507,4.771078,-0.014862
0.00041765314421165,4.506172,-0.01398845
0.000417778858497364,4.33275,-0.01327076
0.000417904572783078,4.170557,-0.01249685
0.000418030287068792,4.019592,-0.01166674
0.000418156001354506,3.879857,-0.01078041
0.000418281715640221,3.75135,-0.009837881
0.000418407429925935,3.634073,-0.008839137
0.000418533144211649,3.528024,-0.007784184
0.000418618858497363,3.464284,-0.007055773
0.000418704572783078,3.406904,-0.00632354
0.000418790287068792,3.355885,-0.005587485
0.000418876001354506,3.311227,-0.004847609
0.00041896171564022,3.272929,-0.004103911
0.000419047429925935,3.240991,-0.003356392
0.000419133144211649,3.215414,-0.002605051
0.000419173144211649,3.205704,-0.00225833
0.000419213144211649,3.197359,-0.001913505
0.000419253144211649,3.190379,-0.001570576
0.000419293144211649,3.184763,-0.001229543
0.000419333144211649,3.180513,-0.0008904062
0.000419373144211649,3.177627,-0.0005531653
0.000419413144211649,3.176106,-0.0002178205
0.000419453144211649,3.175899,0.0001142578
0.000419493144211649,3.177015,0.0004434281
0.000419573144211649,3.183164,0.001092194
0.000419653144211649,3.194448,0.00172682
0.000419773144211649,3.220735,0.002648783
0.000419893144211648,3.257847,0.003530309
0.000420013144211648,3.305272,0.004366728
0.000420173144211648,3.387932,0.005417625
0.000420333144211648,3.482138,0.00635742
0.000420493144211648,3.587889,0.007186114
0.000420653144211648,3.705186,0.007903706
0.000420813144211648,3.834028,0.008510196
0.000420973144211648,3.974415,0.009005585
0.000421133144211648,4.126348,0.009389873
0.000421310287068791,4.301288,0.009648917
0.000421487429925933,4.473738,0.009776799
0.000421664572783076,4.643698,0.009773519
0.000421841715640219,4.811169,0.009639077
0.000422018858497362,4.976149,0.009373473
0.000422196001354504,5.13864,0.008976707
0.000422373144211647,5.298641,0.00844878
0.000422498858497361,5.403383,0.008015088
0.000422624572783076,5.501341,0.007547458
0.00042275028706879,5.592514,0.007045888
0.000422876001354504,5.676903,0.006510378
0.000423001715640218,5.754508,0.005940929
0.000423127429925933,5.825328,0.005337541
0.000423253144211647,5.889364,0.004700213
0.000423338858497361,5.927851,0.004260168
0.000423424572783075,5.962494,0.003817822
0.000423510287068789,5.993296,0.003373175
0.000423596001354504,6.020255,0.002926226
0.000423681715640218,6.043372,0.002476976
0.000423767429925932,6.062647,0.002025424
0.000423853144211646,6.078079,0.001571571
0.000423893144211646,6.083936,0.001362134
0.000423933144211646,6.088969,0.001153844
0.000423973144211646,6.093178,0.0009467
0.000424013144211646,6.096562,0.000740703
0.000424053144211646,6.099121,0.0005358528
0.000424093144211646,6.100857,0.0003321492
0.000424133144211646,6.101768,0.0001295924
0.000424173144211646,6.101884,-0.00007098995
0.000424213144211646,6.101203,-0.0002698144
0.000424293144211646,6.097473,-0.0006616759
0.000424373144211646,6.090641,-0.00104499
0.000424493144211646,6.07474,-0.001601847
0.000424613144211646,6.0523,-0.002134267
0.000424733144211646,6.023633,-0.002639429
0.000424893144211646,5.973675,-0.003274103
0.000425053144211646,5.916746,-0.003841656
0.000425213144211646,5.852845,-0.00434209
0.000425373144211646,5.781972,-0.004775403
0.000425533144211646,5.704128,-0.005141596
0.000425693144211645,5.619312,-0.005440669
0.000425853144211645,5.527524,-0.005672622
0.000426030287068788,5.421842,-0.005828901
0.000426207429925931,5.317667,-0.005905958
0.000426384572783074,5.214999,-0.005903792
0.000426561715640216,5.113838,-0.005822405
0.000426738858497359,5.014184,-0.005661796
0.000426916001354502,4.916038,-0.005421966
0.000427093144211645,4.819398,-0.005102913
0.000427218858497359,4.756137,-0.004840841
0.000427344572783073,4.696975,-0.004558276
0.000427470287068787,4.641911,-0.004255219
0.000427596001354502,4.590947,-0.003931669
0.000427721715640216,4.544082,-0.003587626
0.00042784742992593,4.501316,-0.00322309
0.000427973144211644,4.462648,-0.002838062
0.000428058858497358,4.439411,-0.002572224
0.000428144572783073,4.418494,-0.002305001
0.000428230287068787,4.399898,-0.002036391
0.000428316001354501,4.383623,-0.001766396
0.000428401715640215,4.36967,-0.001495014
0.00042848742992593,4.358037,-0.001222247
0.000428573144211644,4.348725,-0.0009480935
0.000428613144211644,4.345192,-0.0008215829
0.000428653144211644,4.342157,-0.0006957657
0.000428693144211644,4.33962,-0.0005706421
0.000428733144211644,4.337581,-0.000446212
0.000428773144211644,4.33604,-0.0003224755
0.000428813144211644,4.334996,-0.0001994325
0.000428853144211644,4.334451,-0.000077083
0.000428893144211644,4.334385,0.00004407297
0.000428933144211644,4.334801,0.0001641663
0.000429013144211644,4.337064,0.0004008547
0.000429093144211644,4.341199,0.0006323771
0.000429213144211644,4.350818,0.0009687126
0.000429333144211643,4.364386,0.001290281
0.000429453144211643,4.381715,0.001595378
0.000429613144211643,4.411909,0.00197868
0.000429773144211643,4.446312,0.002321432
0.000429933144211643,4.484924,0.002623635
0.000430093144211643,4.527747,0.002885289
0.000430253144211643,4.574779,0.003106393
0.000430413144211643,4.626021,0.003286947
0.000430573144211643,4.681473,0.003426952
0.000430750287068786,4.745316,0.003521233
0.000430927429925928,4.808247,0.003567664
0.000431104572783071,4.870266,0.003566245
0.000431281715640214,4.931372,0.003516976
0.000431458858497357,4.991567,0.003419857
0.0004316360013545,5.050848,0.003274888
0.000431813144211642,5.109218,0.003082068
0.000431938858497356,5.147426,0.002923703
0.000432064572783071,5.183158,0.002752964
0.000432190287068785,5.216413,0.002569852
0.000432316001354499,5.247191,0.002374366
0.000432441715640213,5.275493,0.002166506
0.000432567429925928,5.301318,0.001946273
0.000432693144211642,5.324667,0.001713666
0.000432778858497356,5.338698,0.001553069
0.00043286457278307,5.351327,0.001391638
0.000432950287068785,5.362553,0.001229372
0.000433036001354499,5.372378,0.001066272
0.000433121715640213,5.3808,0.0009023365
0.000433207429925927,5.387821,0.0007375668
0.000433293144211642,5.393439,0.0005719625
0.000433333144211641,5.39557,0.0004955436
0.000433373144211641,5.397401,0.0004195442
0.000433413144211641,5.39893,0.0003439642
0.000433453144211641,5.400159,0.0002688037
0.000433493144211641,5.401087,0.0001940626
0.000433533144211641,5.401715,0.000119741
0.000433573144211641,5.402041,0.00004583878
0.000433613144211641,5.402078,-0.00002734199
0.000433653144211641,5.401824,-0.00009988036
0.000433733144211641,5.400452,-0.0002428426
0.000433813144211641,5.397947,-0.0003826824
0.000433933144211641,5.392129,-0.0005858255
0.000434053144211641,5.383925,-0.0007800446
0.000434173144211641,5.37345,-0.000964311
0.000434333144211641,5.355202,-0.001195801
0.000434493144211641,5.334412,-0.001402793
0.000434653144211641,5.31108,-0.001585288
0.000434813144211641,5.285206,-0.001743285
0.000434973144211641,5.25679,-0.001876786
0.000435133144211641,5.225831,-0.001985789
0.00043529314421164,5.192331,-0.002070294
0.000435470287068783,5.153763,-0.002127173
0.000435647429925926,5.115747,-0.00215515
0.000435824572783069,5.078283,-0.002154226
0.000436001715640212,5.041372,-0.0021244
0.000436178858497354,5.005013,-0.002065673
0.000436356001354497,4.969206,-0.001978044
0.00043653314421164,4.933951,-0.001861514
0.000436658858497354,4.910874,-0.001765817
0.000436784572783068,4.889294,-0.001662649
0.000436910287068782,4.86921,-0.001552009
